transcript_id	gene_id	Control_1A	Control_2A	Control_3A	NB29-A_1	NB29-A_2	NB29-A_3
transcript24965	MSTRG.8575	184.17	233.00	327.00	192.28	161.93	150.86
transcript24966	MSTRG.8575	57.83	0.00	0.00	140.72	117.07	206.14
transcript24967	MSTRG.8576	52.37	39.13	30.34	240.65	168.78	244.87
transcript24968	MSTRG.8576	69.63	39.87	65.66	606.35	530.22	602.13
transcript24971	MSTRG.8577	271.09	4.25	11.25	42042.64	35575.52	23288.31
transcript24972	MSTRG.8578	3.00	0.00	0.00	1329.00	1080.00	782.00
transcript24975	MSTRG.8579	151.97	96.00	129.00	160.53	126.00	159.38
transcript24976	MSTRG.8579	7.03	0.00	0.00	2.47	0.00	1.62
transcript3307	MSTRG.858	941.00	797.00	1366.00	1430.00	1053.00	1162.00
transcript24983	MSTRG.8580	1479.00	1392.00	1772.00	1100.00	987.00	1162.00
transcript24985	MSTRG.8581	4751.65	5189.00	6335.32	2331.00	2481.94	3250.72
transcript24986	MSTRG.8582	0.35	0.00	2.68	0.00	0.06	0.28
transcript24996	MSTRG.8583	1066.00	676.00	934.00	315.00	241.00	224.00
transcript24997	MSTRG.8584	419.00	264.00	284.00	323.00	251.00	264.00
transcript24998	MSTRG.8585	2.00	0.00	1.00	0.00	0.00	0.00
transcript25017	MSTRG.8586	3.00	0.00	0.00	228.00	221.00	226.00
transcript25018	MSTRG.8587	535.91	29.75	33.75	27052.36	25778.48	25805.69
transcript25020	MSTRG.8588	975.00	928.00	1246.00	678.00	445.00	494.00
transcript25021	MSTRG.8589	22.00	9.00	15.00	5.00	6.00	6.00
transcript3310	MSTRG.859	134.00	44.00	211.00	461.00	637.00	273.00
transcript25031	MSTRG.8590	1847.69	1475.79	2339.40	433.23	388.29	255.34
transcript25032	MSTRG.8590	4012.31	3087.21	5574.60	947.77	787.71	780.66
transcript25033	MSTRG.8591	228.00	155.00	297.00	138.00	115.00	143.00
transcript25062	MSTRG.8592	465.00	325.00	398.00	141.00	162.00	151.00
transcript25063	MSTRG.8593	298.00	214.00	243.00	225.00	190.00	195.00
transcript25066	MSTRG.8594	1603.00	1110.00	1650.00	3308.00	2795.00	3184.00
transcript25072	MSTRG.8595	1011.00	789.00	1243.00	1419.00	1402.00	1570.00
transcript25073	MSTRG.8595	0.00	0.00	0.00	0.00	0.00	0.00
transcript25074	MSTRG.8596	300.00	225.00	321.00	5.00	15.00	17.00
transcript25075	MSTRG.8596	7.00	2.00	6.00	0.00	0.00	0.00
transcript25080	MSTRG.8597	825.00	558.00	870.00	1216.00	1116.00	1369.00
transcript25081	MSTRG.8598	599.00	361.00	563.00	553.00	513.00	576.00
transcript25098	MSTRG.8599	7713.00	2952.00	3652.00	856.00	727.00	544.00
transcript480	MSTRG.86	447.00	491.00	560.00	589.00	620.00	838.00
transcript3311	MSTRG.860	224.00	121.00	180.00	278.00	256.00	265.00
transcript25101	MSTRG.8600	4216.00	2903.00	4644.00	6310.00	6073.00	7345.00
transcript25103	MSTRG.8601	244.15	99.94	189.41	94.99	94.41	102.82
transcript25104	MSTRG.8601	378.85	234.06	343.59	157.01	123.59	126.18
transcript25106	MSTRG.8602	674.00	519.00	663.00	620.00	459.00	618.00
transcript25109	MSTRG.8603	840.77	641.35	803.64	488.76	463.77	504.27
transcript25110	MSTRG.8603	365.23	393.65	361.36	369.24	339.23	352.73
transcript25111	MSTRG.8604	220.00	185.00	181.00	44.00	32.00	49.00
transcript25112	MSTRG.8605	1087.92	690.44	1287.04	1201.35	1014.63	1216.45
transcript25113	MSTRG.8605	829.08	643.56	995.96	566.65	579.37	879.55
transcript25116	MSTRG.8606	8.00	13.00	8.00	6.00	7.00	6.00
transcript25117	MSTRG.8607	332.00	345.00	262.00	136.00	152.00	212.00
transcript25118	MSTRG.8608	657.00	227.00	357.00	22.00	25.00	14.00
transcript25119	MSTRG.8609	1.00	0.00	0.00	0.00	0.00	0.00
transcript3312	MSTRG.861	132.00	119.00	182.00	53.00	56.00	92.00
transcript25124	MSTRG.8610	344.29	189.55	244.63	247.67	219.97	295.44
transcript25125	MSTRG.8610	137.71	128.45	202.37	180.33	176.03	168.56
transcript25145	MSTRG.8611	1.67	0.00	0.00	1.30	4.34	1.56
transcript25146	MSTRG.8612	2.78	0.00	0.00	3.90	2.89	4.15
transcript25148	MSTRG.8613	2.78	0.00	0.00	3.90	2.89	4.15
transcript25149	MSTRG.8614	2.78	0.00	0.00	3.90	2.89	4.15
transcript25153	MSTRG.8615	2.00	0.00	0.00	13.00	11.00	10.00
transcript25154	MSTRG.8616	238.00	194.00	439.00	172.00	117.00	218.00
transcript25155	MSTRG.8617	321.00	219.00	405.00	368.00	313.00	485.00
transcript25156	MSTRG.8618	182.00	140.00	82.00	158.00	194.00	198.00
transcript25158	MSTRG.8619	6870.00	5745.00	7323.00	2313.00	2808.00	3644.00
transcript3314	MSTRG.862	11.00	10.00	11.00	9.00	15.00	19.00
transcript25159	MSTRG.8620	87.00	68.00	105.00	31.00	26.00	51.00
transcript25163	MSTRG.8621	453.00	357.00	246.00	28.00	38.00	31.00
transcript25169	MSTRG.8622	729.00	785.00	702.99	468.00	406.00	479.00
transcript25170	MSTRG.8623	15.00	7.00	12.00	158.00	108.00	140.00
transcript25228	MSTRG.8624	334.09	561.23	412.91	119.53	168.05	149.69
transcript25229	MSTRG.8624	1038.50	1243.51	1151.98	459.89	325.41	453.69
transcript25230	MSTRG.8624	116.41	82.27	78.11	45.58	37.54	51.61
transcript25231	MSTRG.8625	131.00	110.00	152.00	255.00	291.00	348.00
transcript25232	MSTRG.8626	33.54	54.39	14.76	553.08	363.57	385.02
transcript25233	MSTRG.8626	16.46	13.61	22.24	160.92	156.43	105.98
transcript25234	MSTRG.8627	5612.00	4148.00	5818.00	185.00	152.00	129.00
transcript25249	MSTRG.8628	765.00	622.00	924.00	907.00	863.00	873.00
transcript25252	MSTRG.8629	3696.00	1495.00	1811.00	426.00	422.00	271.00
transcript3315	MSTRG.863	53.00	48.00	77.00	86.00	93.00	109.00
transcript25253	MSTRG.8630	18.17	0.00	8.06	6.55	0.00	9.99
transcript25254	MSTRG.8630	229.83	158.00	330.94	336.45	391.00	412.01
transcript25257	MSTRG.8631	792.52	266.72	477.93	895.79	662.41	714.40
transcript25258	MSTRG.8631	107.48	48.82	63.07	129.21	82.59	92.60
transcript25259	MSTRG.8632	894.00	279.46	536.00	1032.00	834.00	873.00
transcript25262	MSTRG.8633	235.00	151.00	216.00	1238.00	1118.00	1256.00
transcript25264	MSTRG.8634	8.99	7.39	11.42	12.51	12.29	30.72
transcript25266	MSTRG.8635	47786.26	38496.79	63042.78	24576.83	33431.59	35338.29
transcript25269	MSTRG.8636	5.83	2.66	1.72	0.00	0.00	3.78
transcript25270	MSTRG.8637	2316.00	3329.00	3563.00	1504.00	1780.00	1739.00
transcript25272	MSTRG.8638	14897.74	12330.21	21043.22	8510.17	11656.41	12382.71
transcript25274	MSTRG.8639	179.00	70.00	100.00	81.00	71.00	71.00
transcript3317	MSTRG.864	588.00	355.00	467.00	71.00	53.00	25.00
transcript25275	MSTRG.8640	798.00	738.00	786.00	463.00	439.00	570.00
transcript25276	MSTRG.8640	0.00	0.00	0.00	0.00	0.00	0.00
transcript25282	MSTRG.8641	218.00	157.00	325.00	135.00	103.00	118.00
transcript25283	MSTRG.8642	26.00	32.00	45.00	108.00	125.00	207.00
transcript25288	MSTRG.8643	20.00	7.00	7.00	16.00	17.00	14.00
transcript25289	MSTRG.8644	13.00	0.00	0.00	466.00	436.00	688.00
transcript25291	MSTRG.8645	619.00	633.00	1050.00	1282.00	1096.00	1075.00
transcript25293	MSTRG.8646	109.00	76.00	175.00	65.00	33.00	43.00
transcript25294	MSTRG.8646	0.00	0.00	0.00	0.00	0.00	0.00
transcript25296	MSTRG.8647	594.00	656.00	460.00	32.00	22.00	14.00
transcript25298	MSTRG.8648	36.00	113.00	89.00	13.00	4.00	12.00
transcript25299	MSTRG.8649	1251.05	1231.39	1262.04	805.41	790.35	717.89
transcript25300	MSTRG.8649	55.95	61.61	86.96	32.59	17.65	60.11
transcript3329	MSTRG.865	156.00	132.00	230.00	107.00	110.00	116.00
transcript25302	MSTRG.8650	104.00	118.00	113.00	109.00	98.00	59.00
transcript25304	MSTRG.8651	28.00	23.00	31.00	28.00	43.00	27.00
transcript25307	MSTRG.8652	61.00	35.00	74.76	55.30	64.00	87.00
transcript25309	MSTRG.8653	251.00	241.00	317.00	121.00	98.00	87.00
transcript25312	MSTRG.8654	415.77	273.81	365.64	449.03	845.72	514.34
transcript25313	MSTRG.8654	2873.93	1843.79	2906.10	3145.42	4110.57	3387.33
transcript25314	MSTRG.8655	67.00	39.00	60.24	75.70	64.00	69.00
transcript25316	MSTRG.8656	96.00	109.00	113.00	87.00	63.00	44.00
transcript25318	MSTRG.8657	21.98	27.34	39.07	0.00	0.00	0.00
transcript25321	MSTRG.8658	58.58	4.90	0.00	8.96	19.28	24.17
transcript25322	MSTRG.8658	2098.45	988.76	978.93	82.04	107.72	130.83
transcript25327	MSTRG.8659	8510.00	14529.00	11416.00	4390.00	4281.00	4612.00
transcript3330	MSTRG.866	498.00	494.00	791.00	223.00	252.00	346.00
transcript25331	MSTRG.8660	0.00	0.00	0.00	0.00	0.00	0.00
transcript25332	MSTRG.8661	293.04	249.86	315.11	222.66	210.16	275.83
transcript25333	MSTRG.8661	592.96	384.14	570.89	843.34	810.84	762.17
transcript25349	MSTRG.8662	461.00	293.00	399.00	218.00	137.00	196.00
transcript25351	MSTRG.8663	4.00	3.00	6.00	3.00	1.00	2.00
transcript25352	MSTRG.8664	268.00	189.00	311.00	205.00	177.00	190.00
transcript25366	MSTRG.8665	3213.00	1406.00	7950.00	2078.00	2059.00	2602.00
transcript25401	MSTRG.8666	9.00	0.00	1.00	111.00	94.00	166.00
transcript25409	MSTRG.8667	141.29	134.48	197.66	71.14	57.21	79.16
transcript25410	MSTRG.8667	262.71	237.52	340.34	135.86	120.79	156.84
transcript25419	MSTRG.8668	3165.76	1842.99	1681.82	573.88	908.41	679.40
transcript25421	MSTRG.8669	975.10	783.30	707.82	187.63	280.48	124.55
transcript3332	MSTRG.867	141.00	105.00	149.00	116.00	78.00	89.00
transcript25422	MSTRG.8670	0.00	31.25	2.25	0.00	0.00	0.00
transcript25423	MSTRG.8670	412.57	635.73	329.98	410.19	394.84	495.03
transcript25424	MSTRG.8671	776.04	801.77	596.42	203.35	195.32	189.27
transcript25426	MSTRG.8672	9432.28	9407.24	8169.47	1502.02	2200.61	1997.24
transcript25428	MSTRG.8673	2650.40	736.98	1682.99	1121.50	1602.88	1030.79
transcript25429	MSTRG.8673	0.00	0.00	0.00	0.00	0.00	0.00
transcript25430	MSTRG.8673	3405.45	2839.65	2824.99	707.50	954.91	901.81
transcript25437	MSTRG.8674	788.00	703.00	914.00	877.00	816.00	933.00
transcript25440	MSTRG.8675	321.00	163.00	209.00	165.00	119.00	137.00
transcript25441	MSTRG.8676	803.00	711.00	636.00	79.00	108.00	91.00
transcript25442	MSTRG.8677	1955.00	1640.00	2038.00	1119.00	966.00	1341.00
transcript25443	MSTRG.8677	0.00	0.00	0.00	0.00	0.00	0.00
transcript25444	MSTRG.8678	874.00	741.00	1028.00	1352.00	1317.00	1252.00
transcript25445	MSTRG.8679	1719.00	1604.03	2058.33	1774.30	1572.87	1945.66
transcript25446	MSTRG.8679	55.00	7.97	67.67	34.70	61.13	90.34
transcript3334	MSTRG.868	176.00	69.00	135.00	837.00	895.36	909.00
transcript3335	MSTRG.868	0.00	0.00	0.00	0.00	1.64	0.00
transcript25448	MSTRG.8680	1827.00	2190.00	2136.00	4618.00	5713.00	3352.00
transcript25449	MSTRG.8681	717.00	548.00	993.00	3038.00	2803.00	3005.00
transcript25454	MSTRG.8682	95.00	23.35	114.89	1539.11	1697.63	1960.03
transcript25455	MSTRG.8682	0.00	9.65	8.11	208.89	314.37	273.97
transcript25456	MSTRG.8683	521.23	297.00	684.69	1008.19	849.33	983.73
transcript25457	MSTRG.8683	389.77	627.00	616.31	661.81	686.67	839.27
transcript25461	MSTRG.8684	3.00	18.00	29.00	52.00	52.00	51.00
transcript25465	MSTRG.8685	142.00	152.00	600.00	23.00	14.00	88.00
transcript25469	MSTRG.8686	73.00	53.00	116.00	459.00	601.00	571.00
transcript25470	MSTRG.8687	357.99	270.34	399.58	354.07	307.83	380.07
transcript25471	MSTRG.8687	348.01	305.66	554.42	274.93	237.17	438.93
transcript25472	MSTRG.8688	1599.00	1370.00	2484.00	8095.00	7429.00	7640.00
transcript25475	MSTRG.8689	311.00	81.00	151.00	309.00	259.00	213.00
transcript25476	MSTRG.8689	0.00	0.00	0.00	0.00	0.00	0.00
transcript3336	MSTRG.869	17.00	16.00	27.00	28.00	38.00	34.00
transcript25478	MSTRG.8690	1653.00	1073.00	1670.00	2622.00	2749.00	2793.00
transcript25479	MSTRG.8691	240.00	164.00	271.00	204.00	181.00	200.00
transcript25480	MSTRG.8692	132.00	66.00	173.00	55.00	41.00	40.00
transcript25482	MSTRG.8693	46.00	21.00	66.00	105.00	91.00	112.00
transcript25484	MSTRG.8694	765.46	684.68	1122.43	623.50	593.79	782.71
transcript25485	MSTRG.8694	0.00	0.00	0.00	0.00	0.44	0.00
transcript25486	MSTRG.8694	66.54	81.32	77.57	55.50	38.76	42.29
transcript25487	MSTRG.8695	177.00	167.00	103.00	5.00	1.00	3.00
transcript25488	MSTRG.8696	323.00	332.00	434.00	1016.00	1011.00	1064.00
transcript25489	MSTRG.8697	14.20	13.27	43.93	70.96	24.18	47.33
transcript25490	MSTRG.8697	912.80	593.73	1081.07	1591.04	1364.82	1764.67
transcript25492	MSTRG.8698	85.00	38.00	76.00	136.00	98.00	113.00
transcript25493	MSTRG.8699	14.00	6.00	37.00	36.00	17.00	25.00
transcript486	MSTRG.87	2917.67	4196.27	2332.77	432.18	534.73	421.63
transcript487	MSTRG.87	662.85	830.77	611.92	38.06	23.90	54.28
transcript3337	MSTRG.870	526.00	304.00	496.00	567.00	607.00	521.00
transcript25494	MSTRG.8700	275.00	247.00	319.00	88.00	95.00	128.00
transcript25499	MSTRG.8701	47.00	38.00	45.00	57.00	53.00	31.00
transcript25500	MSTRG.8702	528.00	391.00	588.00	895.00	846.00	854.00
transcript25501	MSTRG.8703	11234.00	5760.00	8204.00	1065.00	1033.00	804.00
transcript25502	MSTRG.8704	1090.00	990.00	1205.00	1421.00	1270.00	1463.00
transcript25504	MSTRG.8705	438.00	289.00	608.00	878.00	961.00	1226.00
transcript25506	MSTRG.8706	1007.00	703.00	1142.00	261.00	199.00	251.00
transcript25507	MSTRG.8707	656.00	536.00	804.00	501.00	415.00	535.00
transcript25508	MSTRG.8708	5772.00	4111.00	4744.00	1063.00	979.00	642.00
transcript25510	MSTRG.8709	29.00	38.00	14.00	1.00	0.00	1.00
transcript3338	MSTRG.871	590.00	546.00	854.00	538.00	502.00	616.00
transcript25519	MSTRG.8710	36.87	33.63	46.70	63.47	59.30	116.77
transcript25520	MSTRG.8710	85.13	78.37	88.30	139.53	161.70	132.23
transcript25523	MSTRG.8712	233.00	69.00	402.00	89.00	121.00	167.00
transcript25524	MSTRG.8713	0.00	0.00	0.00	0.00	0.00	0.00
transcript25525	MSTRG.8714	2603.00	2165.00	4276.00	312.00	185.00	300.00
transcript25526	MSTRG.8715	1431.26	1914.58	4241.58	216.63	205.55	327.96
transcript25527	MSTRG.8715	43.74	180.42	466.42	26.37	21.45	26.04
transcript25528	MSTRG.8716	964.00	569.00	864.00	1285.00	1289.00	1694.00
transcript25531	MSTRG.8717	1540.00	513.00	785.00	1655.00	1338.00	1372.00
transcript25532	MSTRG.8718	1647.00	590.00	909.00	1899.00	1552.00	1639.00
transcript25536	MSTRG.8719	2661.00	973.00	1587.00	2671.00	2198.00	2349.00
transcript3344	MSTRG.872	5009.00	3897.00	2061.00	484.00	475.00	191.00
transcript25537	MSTRG.8720	217.00	99.00	233.00	387.00	396.00	401.00
transcript25538	MSTRG.8721	189.00	133.00	147.00	123.00	102.00	90.00
transcript25539	MSTRG.8722	1.00	0.00	0.00	46.00	73.00	89.00
transcript25540	MSTRG.8723	713.00	457.00	772.00	3007.00	2597.00	2749.00
transcript25541	MSTRG.8724	9.00	1.00	2.00	11.00	16.00	21.00
transcript25542	MSTRG.8725	335.00	87.00	240.00	4478.00	3897.00	5009.00
transcript25544	MSTRG.8726	2.00	1.00	0.00	5546.00	5491.00	5850.00
transcript25546	MSTRG.8727	2123.00	1019.00	1754.00	3200.00	2844.00	3034.00
transcript25547	MSTRG.8728	244.51	349.97	323.31	497.04	540.45	451.01
transcript25548	MSTRG.8728	2288.72	1822.22	2823.94	2329.38	2288.27	2193.68
transcript25554	MSTRG.8729	658.00	642.00	1008.00	15.00	20.00	27.00
transcript3345	MSTRG.873	163.54	93.52	186.63	323.13	372.87	383.79
transcript3346	MSTRG.873	325.46	243.48	402.37	646.87	584.13	636.21
transcript25555	MSTRG.8730	434.00	283.00	476.00	404.00	279.00	406.00
transcript25559	MSTRG.8731	107.00	74.00	63.00	9.00	12.00	11.00
transcript25576	MSTRG.8732	832.00	710.00	1060.00	780.00	805.00	907.00
transcript25577	MSTRG.8733	20669.00	15272.00	16845.00	2645.00	2460.00	2181.00
transcript25578	MSTRG.8734	9123.48	6260.54	9448.33	6038.06	5468.12	5748.11
transcript25579	MSTRG.8734	679.52	400.46	494.67	375.94	361.88	544.89
transcript25587	MSTRG.8735	991.13	871.69	1147.94	921.12	911.95	1169.34
transcript25588	MSTRG.8735	18.87	9.31	40.06	18.88	20.05	21.66
transcript25589	MSTRG.8736	1666.00	1290.00	1468.00	840.00	710.00	759.00
transcript25591	MSTRG.8737	140.00	51.00	82.00	75.00	46.00	49.00
transcript25603	MSTRG.8738	1769.00	2657.00	2232.00	7.00	12.00	6.00
transcript25606	MSTRG.8739	383.00	382.00	486.00	371.00	281.00	407.00
transcript3348	MSTRG.874	13.00	5.00	18.00	97.00	98.00	143.00
transcript25607	MSTRG.8740	1158.00	855.00	1202.00	1413.00	1402.00	1695.00
transcript25608	MSTRG.8741	1372.00	787.00	1560.00	758.00	848.00	1234.00
transcript25609	MSTRG.8742	3.00	2.00	3.00	1.00	1.00	5.00
transcript25613	MSTRG.8743	381.00	350.00	490.00	267.00	214.00	301.00
transcript25614	MSTRG.8744	75.00	132.00	109.00	7.00	6.00	15.00
transcript25617	MSTRG.8745	1619.53	1436.03	2257.97	1636.09	1566.83	1792.69
transcript25618	MSTRG.8745	489.43	394.93	591.03	506.90	364.17	431.31
transcript25619	MSTRG.8746	86.00	100.00	123.00	88.00	107.00	188.00
transcript25620	MSTRG.8747	144.00	85.00	209.00	43.00	65.00	80.00
transcript25621	MSTRG.8748	1993.81	2591.95	2875.85	703.20	820.07	757.32
transcript25622	MSTRG.8748	785.19	845.05	729.15	232.80	372.93	294.68
transcript25624	MSTRG.8749	255.00	107.00	229.00	1680.00	1072.00	1832.00
transcript3349	MSTRG.875	219.00	181.00	310.00	163.00	169.00	166.00
transcript25625	MSTRG.8750	127.00	93.00	266.00	10.00	5.00	4.00
transcript25627	MSTRG.8751	832.00	622.00	797.00	509.00	434.00	519.00
transcript25628	MSTRG.8752	3804.18	2556.01	3879.09	21052.01	22762.00	42729.34
transcript25629	MSTRG.8752	6.82	6.99	10.91	41.99	28.00	52.66
transcript25630	MSTRG.8753	2.00	0.00	1.00	10.00	13.00	24.00
transcript25632	MSTRG.8754	295.00	163.00	272.00	233.00	203.00	206.00
transcript25633	MSTRG.8755	13.00	7.00	22.00	130.00	202.00	231.00
transcript25634	MSTRG.8756	1138.00	673.00	1595.00	721.00	779.00	986.00
transcript25635	MSTRG.8757	5638.00	2553.00	2522.00	110.00	136.00	69.00
transcript25636	MSTRG.8758	0.00	2.98	10.37	5.59	0.00	8.59
transcript25637	MSTRG.8758	216.00	159.02	250.63	176.41	204.00	238.41
transcript25638	MSTRG.8759	72.00	60.00	97.00	491.00	371.00	419.00
transcript3352	MSTRG.876	1425.00	1419.00	3005.00	1626.00	1526.00	1457.00
transcript25639	MSTRG.8760	292.00	94.00	131.00	9.00	15.00	8.00
transcript25640	MSTRG.8761	333.45	242.71	218.07	841.14	781.27	953.50
transcript25641	MSTRG.8761	291.55	190.29	199.93	569.86	465.73	645.50
transcript25642	MSTRG.8762	1604.00	1285.00	1992.00	1613.00	1677.00	1919.00
transcript25643	MSTRG.8763	126.00	46.00	77.00	106.00	81.00	97.00
transcript25645	MSTRG.8764	74.86	54.55	29.16	94.85	67.73	71.74
transcript25646	MSTRG.8764	112.14	126.45	142.84	180.15	209.27	199.26
transcript25647	MSTRG.8765	1260.00	950.00	1046.00	874.00	870.00	1135.00
transcript25652	MSTRG.8766	4.00	0.00	0.00	18.00	28.00	19.00
transcript25654	MSTRG.8767	320.00	230.00	437.00	674.00	951.00	862.00
transcript25655	MSTRG.8768	47.00	52.00	101.00	27.00	27.00	35.00
transcript25659	MSTRG.8769	188.00	91.00	200.00	222.00	182.00	214.00
transcript3353	MSTRG.877	1496.00	1141.00	1703.00	966.00	789.00	1038.00
transcript3354	MSTRG.877	0.00	0.00	0.00	0.00	0.00	0.00
transcript25661	MSTRG.8770	1643.00	31.00	47.00	119980.00	96989.00	75192.00
transcript25662	MSTRG.8771	0.00	0.00	0.00	1.00	0.00	0.00
transcript25663	MSTRG.8772	14.00	0.00	0.00	1009.00	531.00	801.00
transcript25664	MSTRG.8773	84.00	116.00	169.00	90.60	74.00	101.00
transcript25666	MSTRG.8774	3.00	2.00	4.00	0.00	2.00	4.00
transcript25672	MSTRG.8775	280.45	192.00	267.66	176.00	122.00	134.16
transcript25673	MSTRG.8775	4.55	0.00	12.34	0.00	0.00	7.84
transcript25674	MSTRG.8776	16.00	14.00	9.00	50.00	44.00	80.00
transcript25675	MSTRG.8777	444.70	416.60	411.50	21.87	22.20	25.44
transcript25676	MSTRG.8777	220.30	109.40	246.50	23.13	5.80	35.56
transcript25677	MSTRG.8778	92.00	140.00	76.00	0.00	0.00	0.00
transcript25678	MSTRG.8779	250.00	178.00	248.00	201.00	160.00	170.00
transcript3357	MSTRG.878	2008.00	1672.00	2724.00	2047.00	1869.00	2188.00
transcript25680	MSTRG.8780	533.00	469.00	787.00	1195.00	1025.00	1129.00
transcript25681	MSTRG.8781	763.00	613.00	833.00	1036.00	919.00	1105.00
transcript25687	MSTRG.8782	37.19	31.69	3.55	52.59	44.47	49.80
transcript25688	MSTRG.8782	529.81	423.31	680.45	530.41	562.53	647.20
transcript25689	MSTRG.8783	27.04	24.96	33.95	22.86	22.03	28.41
transcript25690	MSTRG.8783	290.96	307.04	471.05	236.14	222.97	284.59
transcript25692	MSTRG.8784	729.00	677.00	1178.00	1145.00	1380.00	1220.00
transcript25695	MSTRG.8785	202.00	293.00	391.00	782.00	817.00	800.00
transcript25696	MSTRG.8786	190.00	97.00	129.00	171.00	158.00	103.00
transcript25697	MSTRG.8787	12.00	22.00	11.00	33.00	26.00	23.00
transcript25698	MSTRG.8788	482.00	314.00	568.00	533.00	524.00	578.00
transcript25699	MSTRG.8789	6107.00	4174.00	6224.00	8718.00	7146.00	7826.00
transcript3358	MSTRG.879	693.00	498.00	824.00	1073.00	986.00	1102.00
transcript25702	MSTRG.8790	117.00	94.00	102.00	204.00	187.00	218.00
transcript25703	MSTRG.8791	88564.00	64452.00	104521.99	29720.98	28620.97	29579.98
transcript25704	MSTRG.8791	6.00	6.00	11.01	9.02	11.03	10.02
transcript25705	MSTRG.8792	41.00	35.00	56.00	88.00	92.00	91.00
transcript25706	MSTRG.8793	178.00	145.00	214.00	367.00	385.00	397.00
transcript25713	MSTRG.8794	258.00	84.00	183.00	203.00	153.00	132.00
transcript25720	MSTRG.8795	2.00	2.00	4.00	22.00	29.00	35.00
transcript25721	MSTRG.8796	7.00	1.00	7.00	68.00	97.00	91.00
transcript25724	MSTRG.8797	101.00	218.00	195.00	205.00	210.00	214.00
transcript25725	MSTRG.8798	48.00	35.00	56.00	102.00	109.00	92.00
transcript25727	MSTRG.8799	5.00	2.00	3.00	269.00	230.00	286.00
transcript488	MSTRG.88	111.00	127.00	57.00	4.00	4.00	7.00
transcript3361	MSTRG.880	119.00	80.00	139.00	21.00	19.00	28.00
transcript25728	MSTRG.8800	0.00	0.00	0.00	24.00	13.00	23.00
transcript25733	MSTRG.8801	147.00	121.00	177.00	106.00	121.00	137.00
transcript25736	MSTRG.8802	0.00	3.00	1.00	29.00	27.00	20.00
transcript25737	MSTRG.8803	11.00	5.00	10.00	83.00	76.00	48.00
transcript25739	MSTRG.8804	716.00	534.00	1070.00	2312.00	2653.00	2552.00
transcript25740	MSTRG.8804	0.00	0.00	0.00	0.00	0.00	0.00
transcript25741	MSTRG.8805	2.00	1.00	1.00	49.00	24.00	6.00
transcript25742	MSTRG.8806	92625.73	64951.44	76984.35	6982.04	6461.95	5979.44
transcript25743	MSTRG.8806	41076.64	29472.16	31941.29	2791.07	2668.54	2446.55
transcript25744	MSTRG.8806	525.62	552.40	622.36	22.88	31.51	7.01
transcript25750	MSTRG.8807	216.36	224.86	627.47	344.11	310.78	357.86
transcript25751	MSTRG.8807	97.64	53.14	136.53	94.89	38.22	79.14
transcript25754	MSTRG.8808	1023.00	732.00	990.00	736.00	612.00	647.00
transcript25757	MSTRG.8809	1816.08	1518.35	2002.99	546.17	464.85	603.82
transcript25758	MSTRG.8809	627.92	473.65	689.01	135.83	207.15	200.18
transcript3366	MSTRG.881	438.00	299.00	490.00	2462.00	3425.00	2512.00
transcript25759	MSTRG.8810	203.97	127.93	161.00	232.97	208.97	243.97
transcript25760	MSTRG.8810	0.00	0.00	0.00	0.00	0.00	0.00
transcript25761	MSTRG.8811	1471.00	1161.00	1914.00	2414.00	1836.00	2478.00
transcript25763	MSTRG.8812	879.00	716.00	1124.00	920.00	939.00	1036.00
transcript25765	MSTRG.8813	272.79	180.74	462.48	267.07	233.49	180.58
transcript25766	MSTRG.8813	207.21	188.26	324.52	300.93	253.51	349.42
transcript25767	MSTRG.8814	1234.20	1160.86	1153.60	634.39	587.45	664.53
transcript25768	MSTRG.8814	207.80	189.14	222.40	118.61	128.55	189.47
transcript25769	MSTRG.8815	1042.00	530.00	729.00	1068.00	935.00	1050.00
transcript25770	MSTRG.8816	336.00	55.00	248.00	2775.00	2722.00	4989.00
transcript25780	MSTRG.8817	431.00	372.00	629.00	370.00	341.00	427.00
transcript25781	MSTRG.8817	48.00	60.00	70.00	63.00	61.00	56.00
transcript25782	MSTRG.8818	161.00	149.00	217.00	104.00	81.00	92.00
transcript25783	MSTRG.8819	56.00	21.00	47.00	34.00	39.00	32.00
transcript3369	MSTRG.882	45.00	18.00	22.00	44.00	37.00	36.00
transcript3370	MSTRG.882	111.00	69.00	173.00	47.00	36.00	65.00
transcript25784	MSTRG.8820	45.00	48.00	54.00	38.00	32.00	45.00
transcript25785	MSTRG.8821	3397.00	3122.00	3179.00	445.00	376.00	433.00
transcript25786	MSTRG.8822	25.00	13.00	64.00	41.00	37.00	108.00
transcript25787	MSTRG.8823	5439.00	3687.00	1059.00	1310.00	1102.00	520.00
transcript25788	MSTRG.8824	2681.82	2467.19	2158.63	208.77	193.17	114.85
transcript25789	MSTRG.8824	161.18	110.81	83.37	10.23	8.83	1.15
transcript25797	MSTRG.8825	183.00	65.00	79.00	10.00	12.00	6.00
transcript25798	MSTRG.8826	1057.00	788.00	384.00	73.00	99.00	254.00
transcript25799	MSTRG.8827	4104.00	2783.00	3762.00	6198.00	6271.00	7735.00
transcript25800	MSTRG.8828	1461.00	1086.00	1640.00	1160.00	934.00	1116.00
transcript25802	MSTRG.8829	531.52	472.31	503.02	585.89	661.26	772.98
